teacher_id,experience,exp_cat,degree,salary,score,rating,retained
3502,9,Mid,BA,42000,221.1992039,Developing,1
3503,7,Mid,MA,41000,212.4517487,Developing,1
3504,11,Mid,BA,44000,204.0629006,Developing,1
3505,10,Mid,BA,43000,227.0989573,Developing,1
3506,25,Career,MA,61000,270.3493497,Proficient,1
3507,8,Mid,BA,41000,203.6087828,Developing,1
3508,17,Experienced,BA,50000,245.7427506,Developing,0
3509,20,Experienced,MA,54000,218.8119512,Developing,1
3510,20,Experienced,MA,54000,251.0349532,Proficient,1
3511,4,Novice,MA,38000,168.3665194,Minimally Effective,1
3512,19,Experienced,BA,56000,254.8389999,Proficient,1
3513,21,Experienced,BA,56000,199.5693534,Minimally Effective,1
3514,27,Career,MA,61000,216.1386801,Developing,1
3515,19,Experienced,MA,53000,213.1723783,Developing,0
3516,3,Novice,BA,36000,178.0475705,Minimally Effective,1
3517,18,Experienced,BA,51000,229.3216579,Developing,1
3518,3,Novice,BA,36000,215.6772148,Developing,0
3519,17,Experienced,BA,50000,226.2142603,Developing,1
3520,3,Novice,MA,37000,191.7917673,Minimally Effective,0
3521,17,Experienced,BA,50000,232.7119043,Developing,1
3522,27,Career,MA,61000,195.8503819,Minimally Effective,1
3523,3,Novice,MA,37000,195.4882897,Minimally Effective,1
3524,4,Novice,PhD or EdD,39000,209.9316179,Developing,1
3525,3,Novice,MA,37000,185.6716687,Minimally Effective,1
3526,13,Mid,BA,46000,221.5274731,Developing,1
3527,1,New,BA,34000,193.4902354,Minimally Effective,1
3528,16,Experienced,BA,49000,275.8426082,Highly Effective,1
3529,7,Mid,BA,40000,195.5396027,Minimally Effective,1
3530,19,Experienced,BA,52000,191.3797976,Minimally Effective,1
3531,1,New,MA,35000,174.5130401,Minimally Effective,1
3532,23,Experienced,BA,58000,226.0762582,Developing,1
3533,8,Mid,BA,41000,230.5512026,Developing,1
3534,22,Experienced,BA,55000,219.6261279,Developing,1
3535,6,Novice,MA,40000,195.3646817,Minimally Effective,1
3536,2,New,MA,36000,231.8841952,Developing,1
3537,17,Experienced,MA,51000,195.6806853,Minimally Effective,1
3538,40,Career,BA,73000,248.7182114,Developing,1
3539,9,Mid,BA,42000,196.7197807,Minimally Effective,1
3540,15,Mid,MA,49000,282.488503,Highly Effective,1
3541,17,Experienced,BA,50000,205.7641144,Developing,1
3542,33,Career,MA,67000,216.9912419,Developing,0
3543,28,Career,BA,61000,188.7566108,Minimally Effective,1
3544,7,Mid,BA,40000,238.7616636,Developing,1
3545,13,Mid,BA,48000,285.0636243,Highly Effective,1
3546,20,Experienced,BA,57000,243.1979738,Developing,1
3547,3,Novice,BA,36000,192.0226848,Minimally Effective,1
3548,15,Mid,BA,48000,235.6550226,Developing,0
3549,4,Novice,MA,38000,242.0463584,Developing,1
3550,1,New,BA,34000,186.9816871,Minimally Effective,1
3551,5,Novice,MA,39000,178.7069444,Minimally Effective,1
3552,9,Mid,MA,43000,248.7977877,Developing,1
3553,30,Career,PhD or EdD,65000,295.4504937,Highly Effective,1
3554,5,Novice,BA,38000,179.5473338,Minimally Effective,1
3555,8,Mid,BA,41000,246.2887796,Developing,0
3556,2,New,BA,35000,213.7420864,Developing,1
3557,16,Experienced,BA,49000,221.8307956,Developing,1
3558,3,Novice,MA,37000,206.477917,Developing,1
3559,36,Career,BA,69000,227.5914662,Developing,1
3560,2,New,MA,36000,239.4917269,Developing,0
3561,3,Novice,MA,37000,184.606049,Minimally Effective,1
3562,1,New,BA,34000,170.4290392,Minimally Effective,1
3563,9,Mid,BA,42000,235.7406311,Developing,1
3564,31,Career,BA,66000,209.2841185,Developing,0
3565,13,Mid,BA,46000,241.607678,Developing,1
3566,1,New,MA,35000,160.068549,Minimally Effective,0
3567,19,Experienced,BA,52000,197.9157055,Minimally Effective,1
3568,16,Experienced,MA,50000,222.0698788,Developing,1
3569,27,Career,MA,61000,171.2016149,Minimally Effective,1
3570,10,Mid,MA,44000,249.7141293,Developing,1
3571,1,New,BA,34000,216.857224,Developing,0
3572,20,Experienced,MA,54000,229.9536074,Developing,0
3573,1,New,BA,34000,154.2165513,Minimally Effective,1
3574,6,Novice,BA,39000,235.8238416,Developing,1
3575,15,Mid,BA,48000,242.5819848,Developing,1
3576,2,New,BA,35000,212.4085714,Developing,1
3577,8,Mid,BA,41000,194.6740294,Minimally Effective,1
3578,1,New,BA,34000,106.2243619,Ineffective,1
3579,13,Mid,MA,47000,258.7588022,Proficient,1
3580,11,Mid,BA,48000,239.3416839,Developing,1
3581,18,Experienced,MA,52000,174.705837,Minimally Effective,1
3582,7,Mid,BA,40000,245.219572,Developing,1
3583,14,Mid,MA,48000,251.9335519,Proficient,1
3584,28,Career,BA,61000,216.8674425,Developing,1
3585,24,Experienced,MA,58000,241.3481436,Developing,0
3586,27,Career,MA,61000,259.9853845,Proficient,1
3587,3,Novice,MA,37000,200.9193486,Developing,1
3588,1,New,MA,35000,211.3875779,Developing,1
3589,2,New,MA,36000,211.1751595,Developing,0
3590,20,Experienced,BA,53000,219.9558829,Developing,0
3591,12,Mid,BA,45000,173.602075,Minimally Effective,1
3592,15,Mid,MA,49000,251.6326297,Proficient,1
3593,10,Mid,BA,43000,247.2277472,Developing,1
3594,1,New,MA,35000,156.2357669,Minimally Effective,1
3595,4,Novice,BA,37000,221.8044908,Developing,1
3596,20,Experienced,MA,54000,196.9456193,Minimally Effective,1
3597,14,Mid,BA,47000,244.4350975,Developing,1
3598,27,Career,BA,60000,211.7602295,Developing,1
3599,7,Mid,MA,41000,230.6250109,Developing,1
3600,23,Experienced,MA,57000,180.1763408,Minimally Effective,1
3601,2,New,BA,35000,250.8587294,Proficient,1
3602,30,Career,MA,64000,248.2171476,Developing,1
3603,2,New,BA,35000,209.560414,Developing,1
3604,22,Experienced,MA,56000,265.5593478,Proficient,1
3605,11,Mid,BA,44000,229.9425491,Developing,1
3606,9,Mid,BA,42000,181.2878022,Minimally Effective,1
3607,31,Career,MA,65000,228.0264368,Developing,1
3608,5,Novice,MA,39000,184.707692,Minimally Effective,1
3609,3,Novice,MA,37000,218.8311233,Developing,1
3610,20,Experienced,BA,53000,213.6222537,Developing,1
3611,17,Experienced,BA,52000,226.0018741,Developing,1
3612,24,Experienced,MA,58000,234.0335501,Developing,1
3613,9,Mid,BA,42000,246.1647339,Developing,1
3614,20,Experienced,BA,53000,252.27906,Proficient,1
3615,1,New,BA,34000,140.0216821,Ineffective,1
3616,34,Career,MA,68000,216.3165262,Developing,1
3617,1,New,BA,34000,160.4078541,Minimally Effective,1
3618,8,Mid,BA,41000,234.7638733,Developing,1
3619,10,Mid,MA,44000,249.6592603,Developing,1
3620,21,Experienced,MA,55000,237.3178508,Developing,1
3621,6,Novice,MA,40000,194.7164042,Minimally Effective,1
3622,13,Mid,MA,47000,269.7951511,Proficient,1
3623,19,Experienced,BA,52000,224.0366746,Developing,1
3624,5,Novice,BA,38000,237.9940718,Developing,1
3625,7,Mid,MA,41000,201.1454064,Developing,1
3626,20,Experienced,BA,55000,202.1669735,Developing,1
3627,1,New,MA,35000,237.9568022,Developing,1
3628,2,New,BA,35000,222.6465078,Developing,1
3629,39,Career,MA,73000,219.6184419,Developing,1
3630,2,New,BA,35000,218.2953962,Developing,0
3631,36,Career,BA,69000,221.0074153,Developing,1
3632,10,Mid,BA,43000,221.4193517,Developing,1
3633,18,Experienced,BA,51000,253.992158,Proficient,0
3634,12,Mid,MA,46000,204.2863387,Developing,1
3635,2,New,BA,35000,173.449415,Minimally Effective,1
3636,1,New,MA,35000,238.62181,Developing,0
3637,23,Experienced,BA,56000,214.479388,Developing,0
3638,11,Mid,BA,44000,202.5542089,Developing,1
3639,2,New,MA,36000,186.1319207,Minimally Effective,1
3640,4,Novice,BA,37000,197.6595243,Minimally Effective,1
3641,6,Novice,MA,40000,226.8892718,Developing,1
3642,1,New,BA,34000,154.0260593,Minimally Effective,1
3643,20,Experienced,BA,53000,224.0513976,Developing,1
3644,3,Novice,MA,37000,206.1001947,Developing,0
3645,10,Mid,MA,44000,300,Highly Effective,0
3646,13,Mid,BA,46000,201.7206948,Developing,0
3647,13,Mid,BA,46000,255.6381162,Proficient,0
3648,11,Mid,MA,45000,241.7680014,Developing,1
3649,3,Novice,MA,37000,163.3341825,Minimally Effective,1
3650,18,Experienced,BA,53000,190.880093,Minimally Effective,1
3651,37,Career,BA,70000,186.2104936,Minimally Effective,0
3652,20,Experienced,BA,55000,258.6724672,Proficient,0
3653,6,Novice,BA,39000,222.692975,Developing,1
3654,28,Career,MA,62000,208.3087271,Developing,1
3655,19,Experienced,BA,52000,253.3032152,Proficient,1
3656,18,Experienced,BA,51000,256.2563337,Proficient,1
3657,21,Experienced,BA,54000,208.9387664,Developing,1
3658,6,Novice,BA,39000,215.1856656,Developing,1
3659,13,Mid,BA,48000,230.4899583,Developing,1
3660,5,Novice,BA,38000,201.0162418,Developing,0
3661,11,Mid,MA,45000,206.9285277,Developing,1
3662,2,New,MA,36000,251.1593913,Proficient,1
3663,9,Mid,MA,43000,208.7023267,Developing,0
3664,20,Experienced,MA,54000,228.7158409,Developing,1
3665,1,New,BA,34000,129.9761912,Ineffective,0
3666,35,Career,MA,69000,221.8747699,Developing,1
3667,34,Career,MA,68000,256.5417755,Proficient,0
3668,1,New,PhD or EdD,36000,239.6273529,Developing,1
3669,23,Experienced,BA,56000,217.4827031,Developing,0
3670,6,Novice,BA,39000,243.6364941,Developing,1
3671,6,Novice,BA,39000,218.1202182,Developing,1
3672,2,New,BA,35000,224.6935739,Developing,1
3673,19,Experienced,MA,53000,210.574608,Developing,1
3674,3,Novice,MA,37000,220.1027254,Developing,1
3675,22,Experienced,BA,55000,217.9870946,Developing,1
3676,27,Career,MA,65000,295.194874,Highly Effective,0
3677,29,Career,MA,63000,206.6267099,Developing,1
3678,29,Career,MA,67000,234.8613687,Developing,1
3679,1,New,MA,35000,199.4720939,Minimally Effective,1
3680,2,New,MA,36000,188.3696149,Minimally Effective,1
3681,13,Mid,MA,47000,171.8508484,Minimally Effective,1
3682,1,New,BA,34000,195.2283264,Minimally Effective,0
3683,1,New,BA,34000,224.2048012,Developing,0
3684,16,Experienced,MA,50000,258.1940138,Proficient,1
3685,5,Novice,MA,39000,179.3028089,Minimally Effective,1
3686,12,Mid,BA,45000,221.2628662,Developing,0
3687,34,Career,MA,68000,173.203814,Minimally Effective,1
3688,19,Experienced,BA,52000,203.5889472,Developing,1
3689,29,Career,BA,62000,231.7281098,Developing,1
3690,1,New,MA,35000,175.6286495,Minimally Effective,1
3691,1,New,MA,35000,213.2295149,Developing,1
3692,14,Mid,BA,51000,219.179575,Developing,1
3693,1,New,BA,34000,121.8939061,Ineffective,0
3694,3,Novice,BA,36000,193.6702602,Minimally Effective,1
3695,1,New,MA,35000,196.6875412,Minimally Effective,1
3696,23,Experienced,MA,57000,234.8407854,Developing,1
3697,5,Novice,MA,39000,183.0385745,Minimally Effective,1
3698,10,Mid,BA,43000,206.7324018,Developing,1
3699,14,Mid,BA,47000,256.9178,Proficient,1
3700,3,Novice,MA,37000,176.8286911,Minimally Effective,1
3701,1,New,BA,34000,196.1454102,Minimally Effective,1
3702,4,Novice,MA,38000,210.6697853,Developing,1
3703,19,Experienced,BA,52000,224.9920284,Developing,0
3704,26,Career,MA,60000,214.7637342,Developing,1
3705,20,Experienced,MA,54000,201.0823161,Developing,1
3706,28,Career,MA,62000,217.6080649,Developing,1
3707,1,New,BA,34000,188.2511532,Minimally Effective,1
3708,7,Mid,MA,41000,178.7035869,Minimally Effective,1
3709,23,Experienced,MA,57000,231.8840926,Developing,1
3710,31,Career,MA,67000,249.2873078,Developing,0
3711,1,New,MA,35000,183.9193074,Minimally Effective,1
3712,16,Experienced,BA,51000,206.8222631,Developing,1
3713,8,Mid,BA,41000,161.3264476,Minimally Effective,1
3714,18,Experienced,MA,52000,200.5225522,Developing,1
3715,8,Mid,MA,42000,226.7517242,Developing,1
3716,11,Mid,BA,44000,222.0540915,Developing,1
3717,1,New,BA,34000,216.1274094,Developing,1
3718,16,Experienced,BA,49000,242.6747304,Developing,1
3719,12,Mid,BA,45000,208.3296741,Developing,1
3720,4,Novice,BA,37000,192.1387161,Minimally Effective,1
3721,13,Mid,BA,46000,255.6413362,Proficient,1
3722,27,Career,BA,60000,238.3953426,Developing,0
3723,30,Career,BA,63000,241.2728589,Developing,0
3724,4,Novice,MA,38000,143.3321129,Ineffective,1
3725,13,Mid,MA,47000,233.2142366,Developing,1
3726,25,Career,BA,60000,225.7258911,Developing,1
3727,3,Novice,MA,37000,222.4822616,Developing,0
3728,18,Experienced,BA,51000,250.1443891,Proficient,1
3729,3,Novice,BA,36000,241.2931255,Developing,1
3730,5,Novice,BA,38000,213.3391759,Developing,1
3731,2,New,MA,36000,171.5042045,Minimally Effective,1
3732,25,Career,MA,59000,227.3581448,Developing,1
3733,7,Mid,MA,41000,261.130221,Proficient,1
3734,34,Career,BA,67000,232.994576,Developing,0
3735,5,Novice,BA,38000,158.1397116,Minimally Effective,1
3736,1,New,BA,34000,222.7213356,Developing,1
3737,5,Novice,MA,39000,223.4105679,Developing,1
3738,5,Novice,BA,38000,194.7083983,Minimally Effective,1
3739,5,Novice,BA,38000,202.7444141,Developing,0
3740,13,Mid,BA,46000,241.7936565,Developing,1
3741,17,Experienced,MA,51000,207.4213061,Developing,1
3742,16,Experienced,BA,49000,244.1128987,Developing,1
3743,11,Mid,BA,44000,167.613226,Minimally Effective,0
3744,2,New,MA,36000,142.4247633,Ineffective,1
3745,11,Mid,BA,44000,182.9532637,Minimally Effective,1
3746,23,Experienced,BA,56000,261.1562264,Proficient,1
3747,26,Career,BA,59000,259.6627959,Proficient,1
3748,3,Novice,MA,37000,206.4613534,Developing,1
3749,29,Career,MA,63000,249.8851452,Developing,1
3750,3,Novice,BA,36000,159.6081436,Minimally Effective,1
3751,35,Career,MA,69000,272.4209838,Proficient,1
3752,2,New,BA,35000,201.994085,Developing,0
3753,2,New,BA,35000,163.9415889,Minimally Effective,1
3754,2,New,BA,35000,189.8247698,Minimally Effective,1
3755,22,Experienced,MA,56000,244.4849368,Developing,1
3756,4,Novice,MA,38000,212.1117052,Developing,1
3757,7,Mid,BA,40000,232.1754933,Developing,1
3758,20,Experienced,MA,54000,210.7375745,Developing,1
3759,12,Mid,BA,45000,239.98523,Developing,1
3760,9,Mid,PhD or EdD,44000,249.6939599,Developing,1
3761,1,New,BA,34000,189.302666,Minimally Effective,0
3762,4,Novice,BA,37000,184.5963314,Minimally Effective,1
3763,5,Novice,BA,38000,198.0061974,Minimally Effective,0
3764,7,Mid,MA,41000,200.7870523,Developing,1
3765,12,Mid,BA,47000,258.7741039,Proficient,1
3766,30,Career,BA,63000,171.6833819,Minimally Effective,1
3767,32,Career,MA,66000,230.5765278,Developing,1
3768,12,Mid,BA,45000,220.3792523,Developing,1
3769,12,Mid,MA,48000,207.9172248,Developing,1
3770,3,Novice,MA,37000,264.2749302,Proficient,1
3771,8,Mid,MA,42000,262.4835705,Proficient,1
3772,27,Career,BA,60000,266.3111271,Proficient,1
3773,25,Career,BA,58000,232.6139515,Developing,1
3774,22,Experienced,MA,56000,224.9925751,Developing,1
3775,2,New,BA,35000,196.316261,Minimally Effective,0
3776,22,Experienced,MA,56000,259.4428638,Proficient,1
3777,22,Experienced,MA,56000,216.9141308,Developing,1
3778,1,New,BA,34000,162.5374208,Minimally Effective,1
3779,34,Career,BA,67000,228.3152451,Developing,1
3780,11,Mid,BA,44000,261.008082,Proficient,1
3781,15,Mid,BA,48000,236.2527013,Developing,1
3782,1,New,MA,35000,160.629157,Minimally Effective,0
3783,2,New,BA,35000,176.5440756,Minimally Effective,0
3784,4,Novice,MA,38000,181.9523086,Minimally Effective,0
3785,11,Mid,MA,45000,254.1319743,Proficient,1
3786,26,Career,MA,62000,272.6136144,Proficient,1
3787,15,Mid,MA,49000,225.6105347,Developing,1
3788,16,Experienced,MA,50000,242.7902641,Developing,1
3789,18,Experienced,BA,51000,254.6003598,Proficient,0
3790,22,Experienced,MA,56000,258.3881845,Proficient,1
3791,1,New,BA,34000,238.0457021,Developing,0
3792,4,Novice,BA,37000,219.3041744,Developing,1
3793,12,Mid,MA,46000,176.3777009,Minimally Effective,1
3794,14,Mid,MA,48000,231.0629263,Developing,1
3795,7,Mid,BA,40000,195.6134378,Minimally Effective,1
3796,11,Mid,BA,44000,229.5065012,Developing,1
3797,24,Experienced,BA,57000,203.2018037,Developing,1
3798,6,Novice,BA,39000,246.8315068,Developing,1
3799,3,Novice,BA,36000,204.4114036,Developing,1
3800,26,Career,MA,60000,232.6956518,Developing,1
3801,1,New,MA,35000,155.7230969,Minimally Effective,0
3802,13,Mid,BA,46000,257.1727917,Proficient,1
3803,2,New,MA,36000,183.4234052,Minimally Effective,1
3804,15,Mid,BA,48000,227.5033677,Developing,1
3805,10,Mid,MA,44000,234.6513885,Developing,0
3806,16,Experienced,MA,50000,212.9617178,Developing,1
3807,1,New,BA,34000,208.2383053,Developing,0
3808,2,New,MA,36000,208.1023578,Developing,1
3809,1,New,MA,35000,197.8634928,Minimally Effective,0
3810,13,Mid,BA,50000,252.0933821,Proficient,1
3811,1,New,MA,35000,187.414164,Minimally Effective,1
3812,2,New,BA,35000,190.8204858,Minimally Effective,1
3813,4,Novice,MA,38000,168.2181083,Minimally Effective,1
3814,4,Novice,MA,38000,240.1780276,Developing,1
3815,2,New,BA,35000,157.4855,Minimally Effective,1
3816,13,Mid,MA,47000,210.5645725,Developing,1
3817,12,Mid,BA,45000,225.1793535,Developing,1
3818,3,Novice,BA,36000,176.9295411,Minimally Effective,1
3819,3,Novice,MA,37000,238.9051218,Developing,1
3820,5,Novice,BA,38000,225.3391493,Developing,0
3821,4,Novice,BA,37000,252.9994184,Proficient,1
3822,13,Mid,BA,46000,228.3009615,Developing,1
3823,14,Mid,MA,48000,255.1206929,Proficient,1
3824,5,Novice,BA,38000,270.4974603,Proficient,0
3825,29,Career,MA,63000,203.8885597,Developing,1
3826,18,Experienced,MA,52000,226.2812746,Developing,0
3827,25,Career,MA,59000,222.3267028,Developing,1
3828,35,Career,BA,68000,220.8298329,Developing,1
3829,19,Experienced,BA,52000,273.5138345,Proficient,0
3830,1,New,MA,35000,175.8645269,Minimally Effective,0
3831,24,Experienced,MA,62000,227.7169285,Developing,1
3832,5,Novice,BA,38000,241.1570044,Developing,1
3833,26,Career,MA,60000,216.3113785,Developing,1
3834,30,Career,BA,63000,216.5704282,Developing,1
3835,29,Career,MA,63000,210.126894,Developing,1
3836,14,Mid,MA,48000,258.7469082,Proficient,0
3837,4,Novice,PhD or EdD,39000,267.8720675,Proficient,1
3838,8,Mid,BA,41000,224.3007256,Developing,1
3839,12,Mid,MA,46000,228.2043937,Developing,1
3840,3,Novice,MA,37000,185.7946052,Minimally Effective,1
3841,37,Career,MA,71000,203.3546668,Developing,1
3842,12,Mid,MA,46000,210.6692227,Developing,1
3843,13,Mid,BA,46000,232.7020667,Developing,1
3844,21,Experienced,BA,54000,182.5027959,Minimally Effective,1
3845,22,Experienced,MA,58000,177.5525784,Minimally Effective,1
3846,4,Novice,BA,37000,291.9400641,Highly Effective,1
3847,33,Career,BA,66000,199.1020437,Minimally Effective,1
3848,25,Career,BA,58000,215.8236619,Developing,1
3849,1,New,BA,34000,212.4154628,Developing,1
3850,14,Mid,MA,48000,219.4452001,Developing,1
3851,21,Experienced,BA,54000,226.8140032,Developing,1
3852,21,Experienced,MA,55000,270.3946447,Proficient,1
3853,20,Experienced,BA,53000,260.9664125,Proficient,0
3854,3,Novice,BA,36000,200.7888228,Developing,1
3855,10,Mid,BA,43000,173.8462553,Minimally Effective,1
3856,25,Career,BA,58000,227.8298232,Developing,1
3857,20,Experienced,MA,54000,247.8446522,Developing,1
3858,23,Experienced,BA,56000,273.3854973,Proficient,1
3859,6,Novice,MA,40000,235.9855591,Developing,1
3860,4,Novice,MA,38000,216.840085,Developing,1
3861,6,Novice,BA,39000,184.50667,Minimally Effective,1
3862,19,Experienced,MA,53000,260.5629549,Proficient,1
3863,4,Novice,BA,37000,234.1314233,Developing,1
3864,5,Novice,BA,38000,150.0568747,Minimally Effective,1
3865,26,Career,MA,60000,212.651156,Developing,0
3866,14,Mid,MA,48000,235.9262348,Developing,0
3867,22,Experienced,MA,56000,221.5865908,Developing,0
3868,1,New,PhD or EdD,36000,186.7587917,Minimally Effective,1
3869,30,Career,BA,63000,224.6318305,Developing,1
3870,33,Career,MA,67000,230.787769,Developing,0
3871,16,Experienced,MA,50000,258.2100312,Proficient,1
3872,31,Career,BA,64000,294.7075709,Highly Effective,1
