Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
123,3/14/2017 12:12,3/14/2017 12:22,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489507944_58c816680abef6.68558347,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,74.101.99.9,-73.9240036,40.58330154,United States,Brooklyn,NY,11235,2028,Cohort 28,,51317,X370,,,,,,,6,,,,,,,CTT/ICT,,,,,Special Education,3/15/2017,Effective,Effective+,Effective,The teacher has significant knowledge of the subject area.  She has several learning activities during the lesson to ensure understanding.   She has a clear aim on the board.  She groups the students into small learning centers.,Effective,Effective,Effective,There is little loss of instructional time due to students' behavior.  The teacher's response to misbehavior is appropriate and respectful of her students.,Effective,Effective,Effective,Assessment is regularly used in the classroom.  The teacher uses an exit ticket and questioning to assess the students.  The learning tasks are designed to help the students understand the subject area.,Effective,The teacher made an accurate assessment of her lesson.  She realized that she  must use different methods of assessment thoughtout the lesson.,Average,
124,3/14/2017 12:22,3/14/2017 12:31,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489508527_58c818afe42346.81112648,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,74.101.99.9,-73.9240036,40.58330154,United States,Brooklyn,NY,11235,2028,Cohort 27,50958,,K445,,,,,,,,,,,,,12,CTT/ICT,,,,,Special Education,3/2/2017,Effective+,Effective,Effective+,The teacher has knowledge of the sudject area.  All instuctional outcomes are clear and the students understand what is expected of them.   There is differentation of intruction to help all students understand the concepts being taught.,Effective,Effective+,Effective,There is little loss of instructional time due to students' behavior.  The teacher's response to misbehavior is appropriate and respectful of her students.,Effective,Effective+,Effective+,The learning activities are designed to challenge students thinking.  There is learning going on in the classroom.  The teacher assessment of the students is clear.,Effective+,The teacher made an accurate assessment of her lesson.  She realized that she  must use different methods of assessment thoughtout the lesson.,Above Average,
125,3/14/2017 12:31,3/14/2017 12:36,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489509064_58c81ac8f14db0.24521763,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,74.101.99.9,-73.9240036,40.58330154,United States,Brooklyn,NY,11235,2028,Cohort 27,50821,,M393,,,,,,,,,,,,11,,CTT/ICT,,,,,Special Education,3/3/2016,Effective,Effective+,Effective,The teacher has knowledge of the subject area.  She  understands the educational needs of her students.  She has a clear studenture and uses instructional goups.  The teacher uses differentiation for different groups of students,Effective,Effective+,Effective,The students behavior was appropriate.  The teacher establishing rules which were posted on the board.  There is little loss of intructional time due to misbehavior.,Effective,Effective+,Effective,The learning activities are designed to challenge students thinking.  There is learning going on in the classroom.  The teacher assessment of the students is clear.,Effective,The teacher made an accurate assessment of her lesson.  She realized that she  must use different methods of assessment thoughtout the lesson.,Above Average,
126,3/14/2017 12:36,3/14/2017 12:43,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489509417_58c81c298b2667.85457559,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,74.101.99.9,-73.9240036,40.58330154,United States,Brooklyn,NY,11235,2028,Cohort 27,51176,,K611,,,,,,,,,,,,,12,CTT/ICT,,,,,Special Education,3/1/2017,Effective,Effective+,Effective+,"The teacher was knowledgable in the subject area.   All the instructional outcomes are clear.  The is an aim on the board. The class is broken up in instructional groups, with some differentiation of instruction for differnent groups.",Effective,Effective+,Effective+,The students behavior was appropriate.  The teacher establishing rules which were posted on the board.  There is little loss of intructional time due to misbehavior.,Effective,Effective+,Effective,The learning activities are designed to challenge students thinking.  There is learning going on in the classroom.  The teacher assessment of the students is clear.,Effective+,The teacher made an accurate assessment of her lesson.  She realized that she  must use different methods of assessment thoughtout the lesson.,Above Average,
128,3/14/2017 12:44,3/14/2017 12:49,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489509855_58c81ddfd2b465.62212774,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.30.163.191,-73.95480347,40.77619934,United States,New York,NY,10028,2020,Cohort 27,50655,,M415,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,3/7/2017,Effective+,Effective+,Effective+,Excellent familiarity with content area,Effective,Effective+,Effective+,Excellent relationship with students.,Developing+,Effective,Effective,Actively engages students.,Effective+,Very open to recommendations and criticisms.,Above Average,
129,3/14/2017 12:49,3/14/2017 12:54,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489510184_58c81f28a75457.60312375,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.30.163.191,-73.95480347,40.77619934,United States,New York,NY,10028,2020,Cohort 27,50799,,M291,,,,,,,6,,,,,,,CTT/ICT,,,,,Special Education,3/8/2017,Developing+,Developing+,Developing,Not taking an instructional leadership role as of yet.,Developing+,Developing+,Developing,Struggles to achieve nurturing learning environment for students.,Developing,Developing,Developing,Not engaging students in meaningful activities.,Effective,Open to suggestions.,Below Average,
130,3/14/2017 12:55,3/14/2017 12:57,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489510503_58c82067c158b7.95933515,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.30.163.191,-73.95480347,40.77619934,United States,New York,NY,10028,2020,Cohort 27,51164,,M541,,,,,,,,,,9,,,,CTT/ICT,,,,,Special Education,3/8/2017,Effective+,Effective+,Effective+,Excellent grasp of content area.,Effective,Effective,Effective,Excellent environment for learning.,Effective,Effective,Effective,Actively engages students.,Effective,Open to suggestions and recommendations.,Above Average,
131,3/14/2017 13:06,3/14/2017 13:21,Complete,,,,English,https://mail.brooklyn.cuny.edu/owa/redir.aspx?SURL=enn6QDvflITwDJnjrnkPNm4HwDDfaeGKvypoWmHptYiTAeI2_,https://mail.brooklyn.cuny.edu/owa/redir.aspx?SURL=enn6QDvflITwDJnjrnkPNm4HwDDfaeGKvypoWmHptYiTAeI2_GrUCGgAdAB0AHAAcwA6AC8ALwB3AHcAdwAuAHMAdQByAHYAZQB5AGcAaQB6AG0AbwAuAGMAbwBtAC8AcwAzAC8AMwAzADMANQAyADcAOQAvAEYARABJAC0AMgAwADEANgAtADEANwAtAEIAQwAtAFIAMwA.&URL=https%3a%2f%2fwww.surveygizmo.com%2fs3%2f3335279%2fFDI-2016-17-BC-R3,1489511170_58c82302ea4b34.42106550,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,71.125.213.133,-73.95829773,40.66139984,United States,Brooklyn,NY,11225,142,Cohort 27,50262,,M630,,,,,,,,,,9,,,,,,,,,Science,3/3/2017,Effective,Effective,Effective,Teacher has a good understanding of the subject area and is able to relate the topic to previous learning.  Various types of learning are included in the activities.,Effective,Effective,Effective,There is a posiitive learning situation established by the teacher.  Students follow the routines set up.  The teacher is able to manage student behavior by using intervention techniques.,Developing+,Effective,Developing+,Students are ebgaged in learning.  Teacher must continue to ask more thought type questions.  More assessments are needed throughout the lesson to determine the effectivenes of the lesson.,Effective,Teacher is reflective and assesses the strenghts and weaknesses of the lesson.,Top 10%,
132,3/14/2017 13:10,3/14/2017 13:21,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489511441_58c82411777f60.12931611,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,98.14.228.190,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,2031,Cohort 27,50128,,M372,,,,,,,,,,,10,,,CTT/ICT,,,,,English,1/19/2017,Effective,Developing+,Developing+,"Teacher's growth, development and determination to succeed is noted. Her planning and delivery of instruction continues to be impeded by her lack of knowledge in incorporating and managing team-teaching strategies.",Developing+,Developing+,Developing+,Teacher's efforts to create a classroom environment conducive to lesson success is dramatically impacted by the ICT partner-teacher who frequently loses patience in any attempt to bring order back to the lesson. The teacher has no skills and/or understanding of team-teaching strategies and is continuously undermined for her lack of experience.,Developing+,Developing+,Developing+,Recommend strengthening questioning techniques; pacing throughout should allow time for assessing the outcomes.,Developing+,Teacher has awareness of the factors that prevent total lesson success.,Above Average,
133,3/14/2017 13:21,3/14/2017 13:32,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489512068_58c82684e3a703.76312415,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,98.14.228.190,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,2031,Cohort 27,50464,,X269,,,,,,,,7,,,,,,,,,,N/A,English,2/2/2017,Developing,Ineffective,Developing,"Teacher has a pre-requisite knowledge of content and its concepts. Her lesson design normally lacks rigor, student behavior and management techniques are not sufficient to enable her to deliver a successful lesson.",Ineffective,Ineffective,Ineffective,Management of student behavior and classroom procedures is non-existent.,Ineffective,Ineffective,Ineffective,The teacher posed and answered her own questions; instructional time was severely impacted by student behavior.,Ineffective,The teacher is worn thin by the behavior disorders consistently demonstrated by students.,Below Average,
134,3/14/2017 13:21,3/14/2017 13:35,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489512087_58c8269726a905.00895135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,71.125.213.133,-73.95829773,40.66139984,United States,Brooklyn,NY,11225,142,Cohort 27,50043,,M546,,,,,,,,,,9,,,,,,,,,Science,3/3/2017,Effective,Effective,Effective,Teacher is well qualified and is able to incorporate various aspects of the curriculum.  The learning activities are varied and understood buy the students.,Effective,Effective,Effective,The class is a positve learning environment. Routines are set up that students follow.  The teacher's management techniques are much improved.,Developing+,Effective,Developing+,Teacher must continue to ask a variety of questions and call on most students.  There needs to be more assessment of understanding by questioning during the lesson as wellas the close of the period.,Effective,Teacher is very reflective on the effectivesness of the lesson.,Top 10%,
135,3/14/2017 15:32,3/14/2017 16:20,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489519965_58c8455d361ff9.60528243,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,71.183.48.233,-73.78759766,40.59500122,United States,Arverne,NY,11692,1790,Cohort 27,50471,,Q323,,,,,,,,,,9,,,,CTT/ICT,,,,,Special Education,3/2/2017,Highly Effective,Effective+,Highly Effective,Ms. Negron is aware of the pre-requisite skills needed for her students to achieve success.  Ms. Negron is excellent at setting goals for her students.  She plans detailed differentiated instruction for three different levels.,Highly Effective,Highly Effective,Highly Effective,"The classroom is a cognitive busy place and the students know what is expected of them.  Her students walk into the class in a very orderly manner and get right to work.  Ms. Negron began teaching and modeled what she wanted her students to do independent of her.  The procedures are in place and the students are aware of what the routine is and what comes next.  Her students behavior is excellent, however  at one point they lost focus and she was able to regain control of the class immediately by using the behavior modification program that she put into place.  She has clearly positioned herself as an equal teacher and is no longer viewed as a support teacher by the students.",Effective+,Effective+,Effective+,": A Project Checklist is presented with an explanation and clear expectations.  This detailed rubric is used to assess student' progress as well as to ensure each student is on track.  It consists of 3 categories depicting guidance toward reaching the highest score. This checklist also provides a list of actions that need to be in place for tomorrow's lesson.  By presenting this rubric the students understand what is expected of them.    When asked how she grouped her students she told me that she grouped them heterogeneously based on data and emotional needs. As she conducted confernces, she listened to her students and tried to push her students forward in their thinking.  She asked follow up question to assure students' understanding. omments on Domain 3d: A Project Checklist is presented with an explanation and clear expectations.  This detailed rubric is used to assess student' progress as well as to ensure each student is on track.  It consists of 3 categories depicting guidance toward reaching the highest score. This checklist also provides a list of actions that need to be in place for tomorrow's lesson.  By presenting this rubric the students understand what is expected of them.    When asked how she grouped her students she told me that she grouped them heterogeneously based on data and emotional needs. As she conducted confernces, she listened to her students and tried to push her students forward in their thinking.  She asked follow up question to assure students' understanding. omments on Domain 3d: A Project Checklist is presented with an explanation and clear expectations.  This detailed rubric is used to assess student' progress as well as to ensure each student is on track.  It consists of 3 categories depicting guidance toward reaching the highest score. This checklist also provides a list of actions that need to be in place for tomorrow's lesson.  By presenting this rubric the students understand what is expected of them.    When asked how she grouped her students she told me that she grouped them heterogeneously based on data and emotional needs. As she conducted confernces, she listened to her students and tried to push her students forward in their thinking.  She asked follow up question to assure students' understanding.",Effective+,Comments on Domain 4a:  Ms. Negron is beginning to have a clear sense of what her goals are and what her students need to achieve during each lesson.  She works in a rigorous manner and is able to stay within the time frame recommended.  She prepares her students to end the lesson by giving them a minutes to wrap up their work on the computer. She expressed the desire for the students to have more time on understanding their roles in book clubs.  She re-evaluates her lesson and plans changes where needed.,Top 10%,
136,3/14/2017 17:03,3/14/2017 17:12,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489525380_58c85a84611d49.36151818,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,68.197.124.155,-73.89859772,40.63909912,United States,Brooklyn,NY,11236,113,Cohort 27,51013,,K662,,,,,,,,7,,,,,,,,,,N/A,English,3/8/2017,Effective+,Effective+,Effective+,"The class is currently engaged in a thematic unit ""Stolen Childhood"" where the focus is on the role that narrative techniques play in advancing the narratives.  The students had just completed reading Rabbit Proof Fence and were about to read an excerpt from ""Behind The Beautiful Forevers.""  During our last conference, we both expressed concern because this text was really not appropriate for Mr.  Dawson's students who are all ENL's.  This text is challenging for several reasons:  First, it takes place in Mumbai and the students have little prior knowledge of India or conditions in the slums of Mumbai.  Also, the main character is much older than the students, where as in Rabbit Proof Fence, the main character is close to the students' age.  Finally, there is a lot of difficult and unfamiliar vocabulary.  Mr. Dawson wanted to substitute a more accessible text, however, he was not permitted to do so by the administration.    I was anxious to see how Mr. Dawson would provide scaffolding for the students and he did an excellent job.  It started with his highly articulated lesson which had a clear and focused objective that set a purpose for the learning.  Students would be closely reading the text for the purpose of determining how narrative techniques advance and enhance the story.    The lesson began with a do now that displayed the cover of the book ""Behind The Beautiful Forevers.""  Students were asked to predict what the text would be about.  Using visuals gave support to ENL's and visual learners.  The students were also asked to predict what role the setting, the slums of Mumbai, would play.  In preparation for reading this text, Mr. Dawson showed the students a map of India, pictures of Mumbai and a film clip about life in the Mumbai slums to activate and build prior knowledge to allow the students to better connect to the text.  Since the vocabulary was so challenging, Mr. Dawson assigned each student a difficult word from the text to look up.  That student then became an expert on that word and could contribute support for that word to the class during this lesson.  Students were asked to turn and talk with their partners about their predictions and then the students shared out.  Mr. Dawson then asked student to turn and talk and review the narrative techniques that they had been exploring in the unit.  The students were able to recall the three:  description, dialogue, and flash forward/back.  He then asked the students to discuss how these narrative techniques advance or develop a narrative.  After a brief review, Mr. Dawson assessed that the students had a good understanding of narrative techniques and their purpose.  He proceeded with the next part of the lesson by setting a purpose for the reading of the text.  He reminded students that they were to annotate their personal copies of the text using metacognitive markers. They were to look for narrative techniques and write a short summary of what was read.  Mr. Dawson wisely chose to provide scaffolding by using the strategy of shared reading because the text was so difficult.  This allowed the students to focus on the objective which was to explore the role of narrative techniques.  Mr. Dawson chunked the text, stopping after brief pieces to allow students to annotate.  When difficult vocabulary came up, he called upon the student experts to define the words.  He gave time for students to annotate and summarize, checking in before moving on.  During the read aloud, he would ask students clarifying questions to make sure that they had an understanding of the text.  ""Why do you think the police were coming for Abdul and his father?""  ""How does the description ""midnight was closing in"" work as a narrative technique?""  ""Why is Abdul the one who has to flee?  Why is he so important?""  How does Abdul's childhood negatively impact on his decision making?""  ""The author notes that other families resented the family due to ""economic envy.""  What does this reveal about the culture of the slums?""  These questions were written in the lesson plan and were carefully crafted to provide scaffolding and to facilitate student understanding.    At the end of the passage read, students were asked to stop and jot and predict what will happen next.  The lesson ended with a freewrite where students were asked to imagine living in Mumbai.  How would your childhood have been different?  What might have been the same?  This was designed to help students to connect to the text, build writing stamina, and allow for reflection on what was read.  The written plan was fully articulated and all elements were aligned with the stated objective.  Students were able to comprehend the passage, make connections, and identify narrative techniques and explain how those techniques contributed to the narrative.  The lesson was rigorous but enough scaffolding was provided to allow the students to be successful.   Students were intentionally partnered with a more advanced ENL partnered with a less advanced student.  In our post observation discussion, Mr Dawson showed me that he had annotated the text himself.  I suggested that he put his annotations up on the Smart Board to serve as a model for his students, which would given them even more scaffolding.  The lesson provided a variety of activities and strategies to support student learning including shared reading, use of technology, pictures, turn and talk, stop and jot, freewrites, using metacognitive markers, annotating text and summarizing.  Based on student responses and work, the objective was met.",Effective+,Effective+,Effective+,"Mr. Dawson excels in his area and is way beyond what I would expect for a first-year fellow.  He escorted students into the room and student monitors began distributing notebooks and texts.  The objective and do now were on the Smart Board and students began working on the do now without being told to do so.  There were clear time frames put on the Smart Board and the noise level for work was also indicated.  Accountable talk stems were clearly displayed on the wall.  The agenda for the period was also displayed on the whiteboard.  Mr. Dawson engaged with his students in a calm and friendly manner.  One young man tried to dominate the discussion and Mr. Dawson redirected the student's behavior without shutting him down.    ""Joseph, what an insightful comment.  Joseph has really given us something to think about.   How would you respond to Joseph's ideas?""    Mr. Dawson calmly and efficiently reinforced expectations for work and behavior.  "" I need you to turn around and focus on writing.  I need to see you pencil up.""  ""I don't want to have to separate you but it will be necessary if you distract one another.""  He consistently thanked students for doing the right thing.  He used a signal to get students together.  Students engaged with one another's ideas and behaved respectfully to one another and to the teacher.  They were collaborative and helpful to one another.  The students like being smart and love being challenged and feel comfortable with one another.  They are proud to have work that is difficult and the classroom culture can be described as perseverant and focused.  Mr. Dawson is calm and encouraging and gives students opportunities to engage in accountable talk and reflection.  Behavior is appropriate and students often monitor their own behavior.  Mr. Dawson is a calm but strong presence in the classroom without ever being confrontational.  As a result, the classroom environment reflects this and is calm and focused.  Technology is also employed effectively to provide clear expectations and time frames for work.",Effective,Effective+,Effective+,"The learning tasks and activities are fully aligned with the stated instructional objective.  Despite the extremely challenging text that the students were required to read, Mr. Dawson provided enough scaffolding and support to guide the students through the text effectively.  The lesson is well paced, and kept the students fully engaged.  I was particularly impressed with the exponential improvement in Mr. Dawson's questioning techniques.  His questions were well designed to provide excellent scaffolding, beginning with questions at the knowledge level to check for basic understanding, moving towards questions at the analysis, evaluation, and creation levels.  Questions facilitated excellent understanding and great discussion.    Students also asked their own questions which were referred to and entered into the discussion.  Students were provided with several opportunities to engage in accountable talk and reflection throughout the lesson.  (See examples of questions included in Domain 1.)",Effective+,"Mr. Dawson is highly self-reflective.  He is always looking at assessment data, considering the needs and strengths of his students when planning.  He was able to see the strengths and areas for improvement in his lesson.  Since the focus of this observation was on effective questioning, he spent a great deal of time thinking about the kinds of questions he would use to engage students in learning and facilitate their understanding.   He is not given much latitude in adapting the curriculum, however, he uses critical self- reflection to find ways to scaffold the instruction, always being mindful of the learning styles and needs of his students.   During our post-observation conference, he was able to clearly articulate his rationale for every element in his lesson.",Top 10%,
