Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
28,3/4/2017 1:43,3/4/2017 1:54,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488609782_58ba61f6e927b8.02801805,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 27,51048,,X432,,,,,,,,,,,10,,,,,,,,ESL,2/16/2017,Effective+,Developing+,Effective,"•	The lesson consisted of a content objective and language objective. The content objective, students will be able to identify figurative language through similes, metaphors and hyperboles was different from the content objective written in the lesson plan. The content objective written in the lesson plan was, SWBAT answer the reading comprehension questions by completing the guided notes. The language objective must be more than just reading a chapter. Students can discuss a question with a partner or they can write something dealing with chapter. •	The lesson was standards based: •	CCSS.ELA-Literacy.CCRA.R.2 – Determine central ideas or themes of a text and analyze their development; summarize the key supporting details and ideas.  •	CCSS.ELA-LITERACY.L.9-10.1-Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.  •	CCSS.ELA-LITERACY.L.9-10.2 -Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.  •	CCSS.ELA-LITERACY.L.9-10.6 -Acquire and use accurately general academic and domain-specific words and phrases, sufficient for reading, writing, speaking, and listening at the college and career readiness level; demonstrate independence in gathering vocabulary knowledge when considering a word or phrase important to comprehension or expression.  •	As students entered, the teacher handed the 'Do Now' to each student; what is a simile? Why do authors use similes?  •	Teacher compared and contrasted Similes and Metaphors; using examples.  •	Asked students for examples of each.  •	References to a prior lesson were made.  •	'Do Now' activity was timed.  •	Teacher circulated as students worked, clarifying and assisting.  •	Students were asked to find the 7 examples of figurative language from a reading.",Effective,Effective+,Effective+,"•	The classroom culture is a cognitively busy place where learning is valued by all with high expectations •	There is little loss of instructional time due to effective classroom routines and procedures. •	Student behavior was appropriate.",Effective,Developing+,Effective,"•	  Students were asked to justify their responses.  •	  Some of the questions asked, were thought provoking and related to the story as demonstrated when the teacher asked the students if they think their life is pre determined or they make their own destiny.  This was followed by a share.  •	  Students were asked to make predictions and the teacher asked many questions. He then continued by stating that ""This is what good readers do, they make predictions and ask questions."" •	The teacher should encourage students to respond to each other by asking students; who 'agree',' disagrees or 'has something to add'.",Effective,"•	Teacher made an accurate assessment of a lesson's effectiveness and   cited general references to support the judgment. Teacher made a few specific suggestion of what could be tried another time the lesson is taught",Above Average,
29,3/4/2017 11:34,3/4/2017 12:13,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488645251_58baec83eb99a7.53729987,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 27,50367,,M435,,,,,,,,,,9,,,,CTT/ICT,,,,,Science,3/1/2017,Effective,Effective+,Effective+,"Effective knowledge of content, rigorous pacing and use of resources. Work assignments are appropriate with appropriate allocated time for work and review.",Effective+,Effective+,Effective+,Effective student/teacher communication,Developing+,Effective,Effective,Questions represent a range of comprehension levels allowing for most students to respond during conversations and to complete written assignments.,Developing+,Teach assessment of individual student progress needs to be refined both during and after the lesson.,Above Average,
30,3/4/2017 12:36,3/4/2017 13:09,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488648952_58bafaf8bae6a1.22949735,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 27,50097,,M435,,,,,,,,,,,10,,,,,,,N/A,Spanish,3/1/2017,Effective,Developing+,Developing+,Lesson has a clear structure but lack of varied work for different abilities.,Effective,Effective,Effective+,All students understand what is expected and follow est routines.,Developing+,Effective,Effective,Increase discussion among students with higher level prompts/a,Developing+,Lack of differentiated levels limits eval of instructional outcomes,Above Average,
31,3/4/2017 13:26,3/4/2017 13:27,Partial,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488651719_58bb05c77316e6.12983072,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 27,50906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3/4/2017 13:41,3/4/2017 13:52,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488652874_58bb0a4aaf9815.54127885,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 27,50906,,M610,,,,,,,,,,9,,,,,,,,N/A,ESL,3/2/2017,Effective+,Effective,Effective+,Effective presentation and coordination of learning experiences,Effective+,Effective+,Effective+,"Effective management of class procedures, pacing and student behavior",Developing+,Effective,Effective,"Questions and discussions need to be more broad based, increase student conversation regarding assignments.",Effective,Teacher seeks specific suggestions of what could be tried at another time.,Top 10%,
33,3/4/2017 13:52,3/4/2017 14:02,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488653537_58bb0ce1cdcb37.60226988,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 27,50910,,M072,,,,,,,,7,,,,,,,,,,N/A,Spanish,3/2/2017,Developing+,Ineffective,Ineffective,Planning lacked class specificity and there is a lack of prepared questions.,Ineffective,Ineffective,Ineffective,Instruction was confined to a very small number of students who were willing to listen. Others ignored lesson and were never redirected by teacher.,Developing,Developing,Developing,Questions led to a single path of inquiry with little assessment or monitoring of student learning. Weak feedback to students.,Developing,Teacher is keenly aware of lesson weaknesses but does not have clarity as to how to resolve negative issues.,Bottom 10%,
34,3/4/2017 14:02,3/4/2017 14:04,Partial,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488654164_58bb0f546fee29.71583232,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 27,50910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3/6/2017 8:39,3/6/2017 9:07,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488807507_58bd66537b73c6.05890330,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,50742,,X246,,,,,,5,,,,,,,,,,,,,Bilingual,2/6/2017,Developing+,Developing+,Developing+,"Re-teach/re-model the task multiple times using both L1 and English texts. Briefly, during Do Now, or if needed more time do it as your We Do activity. Learners need multiple exposures prior to understanding something so that they can start practicing and actively using it.Suggestions on additional differentiation for some students: on the pro's and con's T-chart ask for the exact number of evidence they need to list on each side. You can instruct them to find 3 pro's and 3 con's pieces of evidence and set the time of the activity. You can decide for more or fewer points depending how challenging the task is to be, but at least this gives them additional guidance of what they and/or how many pieces of evidence they need to find within the given time.",Developing+,Developing,Effective,There was a loss of instructional time between the model and guided/independent activities.,Developing+,Developing+,Developing+,,Effective,,Average,
38,3/6/2017 9:12,3/6/2017 9:33,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488809529_58bd6e397f8d49.64156500,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,50140,,X246,,1,,,,,,,,,,,,,,,,,Bilingual,2/15/2017,Developing,Developing,Developing,"We discussed differentiation strategies for different students (vocabulary and sentence starters/sentence frames). Also, we talked how to model making predictions by using a book (character's actions based on his/her personality traits).",Developing,Developing+,Effective,,Developing+,Developing,Developing,,Ineffective,,Bottom 10%,
39,3/6/2017 10:02,3/6/2017 10:17,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488811157_58bd749594a655.14085406,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,51096,,X035,,,2,,,,,,,,,,,,,,,,ESL,2/16/2017,Effective,Developing+,Developing+,We discussed Math tasks language analysis and differentiating language structures that might be challenging for the students.,Effective,Developing+,Effective,,Developing+,Developing+,Developing+,,Effective,,Above Average,
40,3/6/2017 10:20,3/6/2017 10:34,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488813647_58bd7e4fa71b40.89222027,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,50222,,X243,,,,,,,,,8,,,,,,Self-contained,,,,Special Education,2/17/2017,Effective+,Effective,Effective,,Developing+,Effective+,Effective+,,Developing+,Developing+,Developing+,We discussed the use of academic language function sentence starters/sentence frames.,Developing+,,Above Average,
41,3/6/2017 10:37,3/6/2017 10:49,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488814623_58bd821f7569e4.58048386,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,51183,,X438,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,2/17/2017,Effective+,Effective,Developing+,We discussed the implementation of academic language function sentence starters/sentence frames.,Developing+,Developing+,Effective,,Developing+,Developing+,Effective,,Developing+,,Above Average,
42,3/6/2017 10:50,3/6/2017 11:36,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488815408_58bd85307f3472.23681951,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,50743,,X438,,,,,,,,,,9,,,,,Self-contained,,,,Special Education,2/17/2017,Developing+,Developing,Developing,Teacher needs to provide scaffolds for writing a sonnet; incorporate visuals and listening activities.,Developing+,Developing+,Effective+,,Developing,Ineffective,Developing,,Developing,,Below Average,
43,3/6/2017 11:27,3/7/2017 19:54,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488817642_58bd8dea51af58.98659847,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",,98.116.120.22,-73.96800232,40.75880051,United States,New York,NY,10022,2061,Cohort 27,51016,,x351,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,2/10/2017,Developing+,Developing+,Effective,,Effective,Developing+,Developing+,,Developing,Developing+,Developing,,Effective,,Average,
44,3/6/2017 11:40,3/6/2017 11:50,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488818452_58bd9114cb1f04.64481282,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,50121,,X254,,,,,,,,7,,,,,,CTT/ICT,,,,,Special Education,3/1/2017,Effective,Developing+,Developing+,We discussed additional differentiation of math tasks (graphic organizers) and providing sentence frames for writing math rules.,Effective,Effective,Effective,,Developing+,Effective,Developing+,,Developing,,Above Average,
45,3/6/2017 12:11,3/6/2017 12:26,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1488820017_58bd9731e4c113.96205805,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 27,50792,,X243,,,,,,,,,,,,,12,CTT/ICT,,,,,ESL,2/1/2017,Developing,Developing+,Developing,"We discussed activities' differentiation, academic language function sentence starters/sentence frames; focus on students' language needs (varied vocabulary activities and grammar structures). Teacher to prepare focus questions for each paragraph of the texts to be read.",Developing+,Effective,Effective+,,Developing+,Developing+,Developing,,Ineffective,,Below Average,
